isin,year,bmg_cons,bmg_se_cons,bmg_yearly,bmg_se_yearly
US67501R1032,2011,-0.063518785,0.281322718,-0.564008236,0.282478452
US67501R1032,2012,-0.063518785,0.281322718,0.303056687,0.301160693
US67501R1032,2013,-0.063518785,0.281322718,0.048867714,0.248447701
US67501R1032,2014,-0.063518785,0.281322718,0.031676475,0.186508641
US67501R1032,2015,-0.063518785,0.281322718,0.152030572,0.161003396
US67501R1032,2016,-0.063518785,0.281322718,-0.375168055,0.155190289
US6752321025,2010,1.162020922,0.426250905,1.789960623,0.291866094
US6752321025,2011,1.162020922,0.426250905,1.435125828,0.222476467
US6752321025,2012,1.162020922,0.426250905,0.571334362,0.218150303
US6752321025,2013,1.162020922,0.426250905,1.500033617,0.244375676
US6752321025,2014,1.162020922,0.426250905,1.472305894,0.236595571
US6752321025,2015,1.162020922,0.426250905,0.985719681,0.297462523
US6752321025,2016,1.162020922,0.426250905,1.875229001,0.33736226
US6752341080,2010,-0.435389996,0.322060525,0.659054577,0.283082396
US6752341080,2011,-0.435389996,0.322060525,0.818619967,0.263035595
US6752341080,2012,-0.435389996,0.322060525,-0.170173094,0.227501065
US6752341080,2013,-0.435389996,0.322060525,0.066514611,0.281228036
US6752341080,2014,-0.435389996,0.322060525,0.360792398,0.246108994
US6752341080,2015,-0.435389996,0.322060525,-0.038785044,0.216988996
US6752341080,2016,-0.435389996,0.322060525,-0.17284964,0.210731104
US67551U1051,2010,-0.714251757,0.499447763,0.218197495,0.335265249
US67551U1051,2011,-0.714251757,0.499447763,0.764040053,0.248482093
US67551U1051,2012,-0.714251757,0.499447763,0.160323694,0.332971811
US67551U1051,2013,-0.714251757,0.499447763,0.782640457,0.28631103
US67551U1051,2014,-0.714251757,0.499447763,1.132530928,0.322880864
US67551U1051,2015,-0.714251757,0.499447763,0.157513395,0.311613292
US67551U1051,2016,-0.714251757,0.499447763,0.748196959,0.472555369
US67552A1088,2011,0.10837619,1.387501836,1.08832407,0.63245523
US67552A1088,2012,0.10837619,1.387501836,0.219709679,0.70760715
US67552A1088,2013,0.10837619,1.387501836,0.456399322,0.740227759
US67552A1088,2014,0.10837619,1.387501836,0.476417542,0.660189748
US67552A1088,2015,0.10837619,1.387501836,2.663506746,0.581088781
US67552A1088,2016,0.10837619,1.387501836,0.49476561,0.699112594
US67555N2062,2010,-1.367870927,1.095090508,-0.206744328,0.508579016
US67555N2062,2011,-1.367870927,1.095090508,1.371960521,0.512108386
US67555N2062,2012,-1.367870927,1.095090508,-0.542850554,0.630414605
US67555N2062,2013,-1.367870927,1.095090508,1.731592298,0.714233756
US67555N2062,2014,-1.367870927,1.095090508,1.401173353,0.526661456
US67555N2062,2015,-1.367870927,1.095090508,0.200415358,0.473534793
US67555N2062,2016,-1.367870927,1.095090508,0.484891057,0.563417494
US6756071055,2011,0.138273239,0.366261214,-0.764201283,0.614905775
US6756071055,2012,0.138273239,0.366261214,0.106032863,1.014623761
US6756071055,2013,0.138273239,0.366261214,-0.640213728,0.481109351
US6756071055,2014,0.138273239,0.366261214,0.211544111,0.583430052
US6756071055,2015,0.138273239,0.366261214,-0.467893839,0.762095451
US6756071055,2016,0.138273239,0.366261214,0.405324668,0.6589396
US6757463095,2010,-1.49406004,0.965322733,0.274435341,0.345413476
US6757463095,2011,-1.49406004,0.965322733,0.523435593,0.249268085
US6757463095,2012,-1.49406004,0.965322733,-0.045823187,0.336968511
US6757463095,2013,-1.49406004,0.965322733,0.826504886,0.342939019
US6757463095,2014,-1.49406004,0.965322733,1.195383191,0.449275851
US6757463095,2015,-1.49406004,0.965322733,0.131910875,0.596012294
US6757463095,2016,-1.49406004,0.965322733,0.87836504,0.590842068
US67576A1007,2014,-3.509406805,3.120091438,-0.163854614,0.819378257
US67576A1007,2015,-3.509406805,3.120091438,0.287865579,0.606427372
US67576A1007,2016,-3.509406805,3.120091438,1.199143171,0.68085587
US6761182012,2010,0.466350555,1.492562056,0.307618141,0.660101652
US6761182012,2011,0.466350555,1.492562056,0.35791266,0.546682894
US6761182012,2012,0.466350555,1.492562056,0.375267804,0.481089711
US6761182012,2013,0.466350555,1.492562056,0.553932488,0.576209188
US6761182012,2014,0.466350555,1.492562056,-0.331187546,0.673423827
US6761182012,2015,0.466350555,1.492562056,-0.265489697,0.862853885
US6761182012,2016,0.466350555,1.492562056,-0.352810204,0.727017105
US67611V1017,2010,-0.168829694,0.822051823,-0.147233129,0.261425644
US67611V1017,2011,-0.168829694,0.822051823,-0.385245085,0.081039958
US67611V1017,2012,-0.168829694,0.822051823,-0.58211261,0.212284282
US6762201068,2010,-0.83698374,0.904990077,0.720574975,0.435111463
US6762201068,2011,-0.83698374,0.904990077,1.239853978,0.432754189
US6762201068,2012,-0.83698374,0.904990077,-1.568118215,0.544288218
US6762201068,2013,-0.83698374,0.904990077,0.785688698,0.444520444
US6762201068,2014,-0.83698374,0.904990077,1.080302596,0.39868784
US6762201068,2015,-0.83698374,0.904990077,0.727852225,0.292772025
US6762201068,2016,-0.83698374,0.904990077,0.326965183,0.454374522
US67622P1012,2010,-1.75360465,1.186272502,0.456012696,0.419147581
US67622P1012,2011,-1.75360465,1.186272502,1.519013286,0.413368434
US67622P1012,2012,-1.75360465,1.186272502,-0.861451209,0.49611488
US67622P1012,2013,-1.75360465,1.186272502,1.418965101,0.42028442
US67623R1068,2010,-0.404009014,0.760343313,0.447712332,0.356225103
US67623R1068,2011,-0.404009014,0.760343313,0.107361101,0.400808632
US67623R1068,2012,-0.404009014,0.760343313,-0.414915115,0.492639571
US67623R1068,2013,-0.404009014,0.760343313,0.153434172,0.390871227
US6777191064,2010,0.557191491,0.352147549,0.258886784,0.369331747
US6777191064,2011,0.557191491,0.352147549,0.581874609,0.373998135
US6777191064,2012,0.557191491,0.352147549,0.79383862,0.347346455
US6777191064,2013,0.557191491,0.352147549,0.35572955,0.383367985
US6777191064,2014,0.557191491,0.352147549,0.138743877,0.28928563
US6777191064,2015,0.557191491,0.352147549,0.348184854,0.333714247
US6777191064,2016,0.557191491,0.352147549,-0.555540204,0.290615469
US6778641000,2010,0.125644416,0.513384342,0.116987541,0.314581931
US6778641000,2011,0.125644416,0.513384342,0.328397065,0.248344049
US6778641000,2012,0.125644416,0.513384342,-0.564163744,0.285518467
US6778641000,2013,0.125644416,0.513384342,0.689360142,0.278199434
US6778641000,2014,0.125644416,0.513384342,0.509604514,0.299108893
US6778641000,2015,0.125644416,0.513384342,0.139010131,0.282117188
US6778641000,2016,0.125644416,0.513384342,0.038136829,0.306309909
US6780261052,2010,1.976834416,0.421468049,1.133312583,0.26542446
US6780261052,2011,1.976834416,0.421468049,1.573949814,0.235238686
US6780261052,2012,1.976834416,0.421468049,1.143174529,0.265609562
US6780261052,2013,1.976834416,0.421468049,0.952992916,0.252404362
US6780261052,2014,1.976834416,0.421468049,1.772914171,0.228104249
US6780261052,2015,1.976834416,0.421468049,1.536302924,0.333527207
US6780261052,2016,1.976834416,0.421468049,2.063421011,0.352128595
US6780491071,2011,0.497870326,0.555967808,0.524651945,0.32465902
US6780491071,2012,0.497870326,0.555967808,0.073621765,0.298628032
US6780491071,2013,0.497870326,0.555967808,0.352547079,0.318173438
US6780491071,2014,0.497870326,0.555967808,1.183490872,0.36724335
US6780491071,2015,0.497870326,0.555967808,1.87133646,1.21609509
US6795801009,2010,-0.165298447,0.380131096,-0.280242264,0.292563647
US6795801009,2011,-0.165298447,0.380131096,0.39112559,0.239235401
US6795801009,2012,-0.165298447,0.380131096,-0.080827482,0.269542038
US6795801009,2013,-0.165298447,0.380131096,0.447443157,0.23605299
US6795801009,2014,-0.165298447,0.380131096,0.264458656,0.186559111
US6795801009,2015,-0.165298447,0.380131096,-0.028760206,0.197977141
US6795801009,2016,-0.165298447,0.380131096,0.571627319,0.231806919
US67984M1009,2010,-0.155307278,0.29481712,0.963992238,0.834907949
US67984M1009,2011,-0.155307278,0.29481712,1.134607315,0.401492357
US67984M1009,2012,-0.155307278,0.29481712,0.187602684,0.404165924
US67984M1009,2013,-0.155307278,0.29481712,0.057046466,0.247824922
US67984M1009,2014,-0.155307278,0.29481712,0.902738988,0.318612486
US67984M1009,2015,-0.155307278,0.29481712,-0.194715366,0.222352937
US67984M1009,2016,-0.155307278,0.29481712,-0.085727386,0.222492769
US6800331075,2010,-0.272410333,0.372839361,0.439636439,0.286051929
US6800331075,2011,-0.272410333,0.372839361,0.664515078,0.251619935
US6800331075,2012,-0.272410333,0.372839361,0.067911476,0.230628222
US6800331075,2013,-0.272410333,0.372839361,0.598033607,0.234994322
US6800331075,2014,-0.272410333,0.372839361,0.119181059,0.220977008
US6800331075,2015,-0.272410333,0.372839361,-0.013117341,0.200693324
US6800331075,2016,-0.272410333,0.372839361,-0.208245307,0.197581723
US6801941070,2010,-0.331125617,0.286870331,0.662760317,0.412475258
US6801941070,2011,-0.331125617,0.286870331,-0.371828973,0.308760613
US6801941070,2012,-0.331125617,0.286870331,-0.071539879,0.376052827
US6801941070,2013,-0.331125617,0.286870331,0.56185776,0.304147065
US6801941070,2014,-0.331125617,0.286870331,-0.496826619,0.476987422
US6801941070,2015,-0.331125617,0.286870331,0.409365356,0.218649104
US6801941070,2016,-0.331125617,0.286870331,0.12298964,0.309789777
US6802231042,2010,-0.561318934,0.346957654,0.270254165,0.236496195
US6802231042,2011,-0.561318934,0.346957654,0.447712451,0.249946371
US6802231042,2012,-0.561318934,0.346957654,0.051167339,0.273994118
US6802231042,2013,-0.561318934,0.346957654,0.630314529,0.209279761
US6802231042,2014,-0.561318934,0.346957654,0.388501793,0.192645952
US6802231042,2015,-0.561318934,0.346957654,0.035221647,0.145803392
US6802231042,2016,-0.561318934,0.346957654,-0.055387806,0.131185308
US6802771005,2010,-3.188771248,1.13642931,-0.170516878,0.64961493
US6802771005,2011,-3.188771248,1.13642931,0.848326504,0.631536484
US6802771005,2012,-3.188771248,1.13642931,0.013637707,0.751065314
US6802771005,2013,-3.188771248,1.13642931,-1.058785915,0.612226009
US6802771005,2014,-3.188771248,1.13642931,-0.128986284,0.333997667
US6802771005,2015,-3.188771248,1.13642931,-0.045932833,0.259785473
US6802771005,2016,-3.188771248,1.13642931,0.239894301,0.336905897
US6806652052,2010,0.131039098,0.497229695,0.621687889,0.242810488
US6806652052,2011,0.131039098,0.497229695,0.783819139,0.244542971
US6806652052,2012,0.131039098,0.497229695,0.115484767,0.196095139
US6806652052,2013,0.131039098,0.497229695,0.668124914,0.255721629
US6806652052,2014,0.131039098,0.497229695,0.42156896,0.235372022
US6806652052,2015,0.131039098,0.497229695,0.192491084,0.296972573
US6806652052,2016,0.131039098,0.497229695,1.592501879,0.314513564
US6811161099,2015,1.329250693,1.898589969,-0.144756436,0.546270609
US6811161099,2016,1.329250693,1.898589969,-0.176579461,0.393877447
US68162K1060,2010,1.116812825,0.846823096,1.79169929,0.360091209
US68162K1060,2011,1.116812825,0.846823096,0.770018935,0.306495965
US68162K1060,2012,1.116812825,0.846823096,0.318848819,0.353236616
US68162K1060,2013,1.116812825,0.846823096,0.767477453,0.381298125
US68162K1060,2014,1.116812825,0.846823096,1.079517126,0.355337739
US68162K1060,2015,1.116812825,0.846823096,-0.936657906,0.570629537
US68162K1060,2016,1.116812825,0.846823096,2.573969126,0.519307911
US6819041087,2010,-0.427207679,0.364856839,0.047371641,0.271981716
US6819041087,2011,-0.427207679,0.364856839,0.088718027,0.230512768
US6819041087,2012,-0.427207679,0.364856839,0.63512522,0.274448454
US6819041087,2013,-0.427207679,0.364856839,0.307042152,0.170768142
US6819041087,2014,-0.427207679,0.364856839,0.069023475,0.171332896
US6819041087,2015,-0.427207679,0.364856839,0.240900606,0.225305513
US6819191064,2010,0.157967076,0.242025152,0.304624885,0.161288142
US6819191064,2011,0.157967076,0.242025152,0.229244307,0.151313215
US6819191064,2012,0.157967076,0.242025152,-0.220304504,0.150815174
US6819191064,2013,0.157967076,0.242025152,0.191289723,0.166990802
US6819191064,2014,0.157967076,0.242025152,0.358521909,0.164141297
US6819191064,2015,0.157967076,0.242025152,0.080424696,0.121050939
US6819191064,2016,0.157967076,0.242025152,0.097002394,0.144741863
US6819361006,2010,0.136722744,0.337804556,0.361113101,0.222937554
US6819361006,2011,0.136722744,0.337804556,0.478841454,0.234233037
US6819361006,2012,0.136722744,0.337804556,0.00211284,0.198203325
US6819361006,2013,0.136722744,0.337804556,0.385857642,0.265622586
US6819361006,2014,0.136722744,0.337804556,0.135039866,0.186157987
US6819361006,2015,0.136722744,0.337804556,0.293668568,0.212863013
US6819361006,2016,0.136722744,0.337804556,0.418552518,0.26846084
US6820951043,2010,0.008778523,0.759776592,-0.405261159,0.43996942
US6820951043,2011,0.008778523,0.759776592,0.122445442,0.402742207
US6820951043,2012,0.008778523,0.759776592,0.268801481,0.560988247
US6820951043,2013,0.008778523,0.759776592,1.040310621,0.476344794
US6820951043,2014,0.008778523,0.759776592,0.483860582,0.407390743
US6820951043,2015,0.008778523,0.759776592,0.027292611,0.457106918
US6820951043,2016,0.008778523,0.759776592,0.940487146,0.389887929
US68210P1075,2010,0.991931736,0.885470152,1.69026196,0.47621572
US68210P1075,2011,0.991931736,0.885470152,0.386893958,0.402640611
US68210P1075,2012,0.991931736,0.885470152,0.492635101,0.445173264
US68210P1075,2013,0.991931736,0.885470152,0.226050988,0.510279834
US68210P1075,2014,0.991931736,0.885470152,1.043143272,0.439097017
US68210P1075,2015,0.991931736,0.885470152,0.141137883,0.423988968
US68210P1075,2016,0.991931736,0.885470152,0.577248514,0.373445898
US6821281036,2010,-0.633781254,0.797533631,0.729417801,0.475389928
US6821281036,2011,-0.633781254,0.797533631,1.033347726,0.476454586
US6821281036,2012,-0.633781254,0.797533631,-0.30026713,0.450413078
US6821281036,2013,-0.633781254,0.797533631,0.686133385,0.367611855
US6821281036,2014,-0.633781254,0.797533631,0.637618899,0.368990213
US6821281036,2015,-0.633781254,0.797533631,0.472186357,0.206034437
US6821281036,2016,-0.633781254,0.797533631,-0.660719335,0.854824722
US6821291019,2010,0.320568174,0.750888705,-0.260441184,0.394057602
US6821291019,2011,0.320568174,0.750888705,1.012913585,0.407285959
US6821291019,2012,0.320568174,0.750888705,-0.024159724,0.458517492
US6821291019,2013,0.320568174,0.750888705,0.148695484,0.364067286
US6821291019,2014,0.320568174,0.750888705,0.579383135,0.386044353
US6821291019,2015,0.320568174,0.750888705,0.550188482,0.309979796
US6821291019,2016,0.320568174,0.750888705,0.906594276,0.376204699
US68213N1090,2010,-0.202497661,0.39447093,0.350283921,0.287752986
US68213N1090,2011,-0.202497661,0.39447093,0.422646463,0.265403897
US68213N1090,2012,-0.202497661,0.39447093,-0.852363765,0.305360585
US68213N1090,2013,-0.202497661,0.39447093,0.449993402,0.335444123
US68213N1090,2014,-0.202497661,0.39447093,-0.33599025,0.252058357
US68213N1090,2015,-0.202497661,0.39447093,-0.315674156,0.24032183
US68213N1090,2016,-0.202497661,0.39447093,0.809088707,0.299792409
US6821431029,2010,-1.488191366,1.236696482,-0.357545823,0.457258344
US6821431029,2011,-1.488191366,1.236696482,0.167231321,0.451084793
US6821431029,2012,-1.488191366,1.236696482,0.287872523,0.540765643
US6821431029,2013,-1.488191366,1.236696482,0.663037539,0.653134346
US6821431029,2014,-1.488191366,1.236696482,0.995092511,0.609164178
US6821431029,2015,-1.488191366,1.236696482,0.479762584,0.48692733
US6821431029,2016,-1.488191366,1.236696482,1.381257653,0.578810751
US6821631008,2015,-1.484730482,2.211615086,0.387715697,0.535670042
US6821631008,2016,-1.484730482,2.211615086,-0.505347073,0.508361995
US68216R1077,2010,0.154865593,0.329349488,0.545284569,0.177462772
US68216R1077,2011,0.154865593,0.329349488,0.092660159,0.212838978
US68216R1077,2012,0.154865593,0.329349488,-0.256051481,0.195741743
US68216R1077,2013,0.154865593,0.329349488,0.289628446,0.199932754
US68216R1077,2014,0.154865593,0.329349488,0.319415569,0.202540383
US68217C2089,2010,0.220831469,2.053675413,1.627082586,1.161842346
US68217C2089,2011,0.220831469,2.053675413,0.169136882,1.20350194
US68217C2089,2012,0.220831469,2.053675413,-0.873412967,1.143766522
US68217C2089,2013,0.220831469,2.053675413,1.480060816,1.241793036
US68217C2089,2014,0.220831469,2.053675413,-0.089760944,0.958591759
US68217C2089,2015,0.220831469,2.053675413,-0.486389995,0.836345434
US68217C2089,2016,0.220831469,2.053675413,-0.435074389,1.165094852
US6821891057,2010,-0.651285827,0.44631511,0.343347728,0.285594732
US6821891057,2011,-0.651285827,0.44631511,0.405882448,0.301242918
US6821891057,2012,-0.651285827,0.44631511,0.38509351,0.3433595
US6821891057,2013,-0.651285827,0.44631511,0.443746001,0.306981772
US6821891057,2014,-0.651285827,0.44631511,0.423136622,0.298727334
US6821891057,2015,-0.651285827,0.44631511,0.400322706,0.364288718
US6821891057,2016,-0.651285827,0.44631511,0.366762161,0.30302909
US68232V3069,2013,2.281752348,2.159692287,2.218550205,1.424019694
US68232V3069,2014,2.281752348,2.159692287,1.575992942,0.536316276
US68232V3069,2015,2.281752348,2.159692287,1.515488744,0.588258207
US68232V3069,2016,2.281752348,2.159692287,-0.388503432,0.76509285
US68234L2079,2011,-0.111109622,2.163229704,-0.407545865,1.158709049
US68234L2079,2012,-0.111109622,2.163229704,-0.134735987,0.989688277
US68234L2079,2013,-0.111109622,2.163229704,0.523345768,0.762248456
US68234L2079,2014,-0.111109622,2.163229704,0.859018803,0.74986285
US68234L2079,2015,-0.111109622,2.163229704,0.492042631,0.620527089
US68234L2079,2016,-0.111109622,2.163229704,2.209123373,0.605279148
US68234X1028,2013,0.499507666,2.376459122,2.516595364,1.112540007
US68234X1028,2014,0.499507666,2.376459122,1.683618188,0.606489658
US68234X1028,2015,0.499507666,2.376459122,1.302122235,0.443629384
US68234X1028,2016,0.499507666,2.376459122,0.409271598,0.502707541
US68235B1098,2010,0.244606912,0.473012984,0.531722844,0.338052481
US68235B1098,2011,0.244606912,0.473012984,0.733734667,0.371110231
US68235B1098,2012,0.244606912,0.473012984,-0.151586428,0.41195038
US68235B1098,2013,0.244606912,0.473012984,0.862644553,0.349148691
US68235B1098,2014,0.244606912,0.473012984,0.275914997,0.446532845
US68235B1098,2015,0.244606912,0.473012984,0.167002797,0.345657736
US68235B1098,2016,0.244606912,0.473012984,0.731651843,0.403802365
US68235P1084,2014,1.316300392,0.520931661,0.470186025,0.217790723
US68235P1084,2015,1.316300392,0.520931661,0.515090704,0.174761742
US68235P1084,2016,1.316300392,0.520931661,0.39543429,0.202597812
